,name,album,artist,release date,length,popularity,lyrics
597,Baby I Need Your Loving,A Bronx Tale - Music From The Motion Picture,Various Artists,1993-09-28,163493,0,"

[Highland - Solo Tu]
Bello sai solo tu
Con i tuoi occhi belli blu
Bello sai solo tu
Voli con me lassú
Bello sai solo tu
Fai amare me di piú

[Rollergirl - Superstar]
You, You are my Superstar
Do you wanna stay with me
Like the flower and the bee?
You were whisper to me
Oh baby, oh baby, baby oh oh

You, You are my Superstar
Do you wanna stay with me
Like the flower and the bee?
You were whisper to me
Oh baby, oh baby, baby oh oh

[Camilot - Amore]
No one can love you more
Amore amor
I've never been inlove before
Amore amor
So good, so good
So good, my love
So good, so good
So good, my love
You don't love me

[JK - You Got Me Dancing]
I know you got me dancing
Standing with no other
I know you got me dancing
Turning me around
I know you got me dancing
Standing with no other
I know you got me dancing dancing dancing

[Bimba - Hey Now]
Hey now-ow, na na na na na
Hey now-ow, na na na na
Hey now-ow, na na na na na
Hey now-ow, na na na na

[Usura & Datura - Infinity]
One two three four
Shamen knockin' at the door
Five six seven eight
Close your eyes for innerspace
Nine ten eleven
Destination heaven
Numberless reality
Vision of infinity

Sha la la la
Sha - la la la la la
Sha la la la
Sha la la la la la la
Sha la la la
Sha - la la la la la
Sha la la la
Sha la la la la la la

[Molella - Love Last Forever]
Finche vivrai tu mi amerai
Love last forever make me fly
Finche vivro io ti amero
As long as you live I'll give you more

Finche vivrai tu mi amerai
Love last forever make me fly
Finche vivro io ti amero
As long as you live I'll give you more

[Stefy Nrg - It's a Fable]
It's a fable it's a dream
It's a song for you and me
It's a fable it's a dream
We could make it last forever
It's a fable it's a dream
It's a perfect moment to live
It's a fable it's a dream
That could happen just once in a life time

[Baracuda - Where Is The Love]
Where is the love in every fading rainbow
High above trees below the moon and sun
Where is the love in every black-eyed ocean
Where is the love

Where is the love in every left down heartbeat
Glamour and fall is what I'm thinking of
Where is the love how could you say it's over
Where is the love

[Alex C. feat. Yasmin K. - Angel of Darkness]
Angel of Darkness
Angel of Darkness
The world is in your hand
But I will fight until the end

Angel of Darkness
Angel of Darkness
Don´t follow your command
But I will fight and I will stand

[Astroline - Close My Eyes]
Wo Oh Ta de da dumb dumb baby!
Wo Oh Ta de da dumb dumb baby!
Wo Oh Ta de da dumb dumb baby!
Wo Oh Ta de da dumb dumb baby!
I close my eyes, I'll never let you go

[Isabel - Will My Heart Survive]
Will my heart survive?
I know you are the only one
The love of all my life, oh baby
Will my heart survive?
My love is here, but you are gone
Keep this love alive

[Tune Up! - Bounce]
I hold you tight
Oh baby bounce with me I feel the energy
A magic love so bright is coming over me
Oh baby bounce with me and be my fantasy tonight
I hold you tight oh baby

Bounce with me I feel the energy
A magic love so bright is coming over me
Oh baby bounce with me and be my fantasy tonight
I hold you tight oh baby

[Cascada - Ready For Love]
You got me deeper than deep, I'm constantly flying
I'm running around but there's no place to hide
I start to talk in my sleep, our souls have divided
Why can't they forgive me these demons inside
Deeper than deep, I'm constantly flying
My heart starts to shiver for I was letting up
I start to talk in my sleep, cause our souls have divided
How can it be that you're ready for love

Ready for love

[Baracuda - I Will Love Again]
I will love again
Though my heart is breaking
I will love again
Stronger than before

I will love again
Even if it takes a lifetime to get over you
Heaven only knows
Oh-oh

If I'm true to myself
Nobody else can take the place of you
But I've got to move on
Tell me what else can I do

[Cascada - Dangerous]
Give me a break
I'm melting away
You're so dangerous
Or is it too late?
Gotta know what's on your mind
I'm out of control
Cause you want it all
You're so dangerous
My biggest mistake
I'm blinded by your eyes
Dangerous

[Baby Alice - Pina Colada Boy]
Pina colada boy, you make the girls go ahh
And when the sun goes down you make my world spin round
Pina colada boy, you make the girls go ahh
But when the suns back high baby I wave bye bye

[Cascada - Truly Madly Deeply]
I wanna stand with you on a mountain
I wanna bathe with you in the sea
I wanna lay like this forever
Until the sky falls down on me

I wanna stand with you on a mountain
I wanna bathe with you in the sea
I wanna lay like this forever
Until the sky falls down on me

[Kat DeLuna - Run The Show]
I say no-oh-oh
If you wanna take it slow-oh-oh
Catch up well now let's go-oh-oh
Together we run the show-oh-oh

I say no-oh-oh
If you wanna take it slow-oh-oh
Don't stop well now let's go-oh-oh
Together we run the show-oh-oh-oh-oh-oh-oh

[Getter Jaani - Rockefeller Street]
1273 down to Rockefeller street
Life is marchin' on do you feel that
1273 down to Rockefeller street
Everything is more than surreal

We singin'
1273 down to Rockefeller street
Life is marchin' on do you feel that
1273 down to Rockefeller street
Everything is more than surreal

[Snyder & Ray - Together In Love]
Just stay together in love
You can do it
Just stay together in love
Like you do

By the ocean, we will do it
So hold me baby, I just want to be with you

Just stay together in love
You can do it
Just stay together in love
Like you do

By the ocean, we will do it
So hold me baby, I just want to be with you

[DJ Spyne & Pippo Palmieri - Deep In My Soul]
Deep in my soul
I feel love is true and strong
I won't be afraid of losing you
Just you and me
Is something but it can't go wrong
I never really thought this to be true
A game for fools

[Cascada - Last Christmas]
Last Christmas, I gave you my heart
But the very next day, you gave it away
This year, to save me from tears
I'll give it to someone special

Last Christmas, I gave you my heart
But the very next day, you gave it away
This year, to save me from tears
I'll give it to someone special

[Melanie Flash - One In A Million]
You're one in a million, you're once in a lifetime
You made me discover one of the stars above us
You're one in a million, you're once in a lifetime
You made me discover one of the stars above us
You're one in a million, you're once in a lifetime
You made me discover one of the stars above us
You're one in a million, you're once in a lifetime
You made me discover one of the stars above us
You're one in a million, woah
You're one in a million, woah
You're one in a million

[Fantasy Project - Dam Dadi Doo]
Dam dadi doo dam dam didoodidam
Dam dadi doo dam dam didoodidam
Dam dadi doo dam dam didoodidam
Dam dadi doo dam dam didoodidam
Dance to the beat, dance to the beat

[Jan Wayne and Scarlet - I Touch Myself]
Ohh
I don't want anybody else
When I think about you, I touch myself (Ohh)
I don't want anybody else, oh no, oh no, oh no
Ohh
I don't want anybody else
When I think about you, I touch myself (Ohh)
I don't want anybody else, oh no, oh no, oh no
(When I think about you)
(I touch myself)
I don't want anybody else
(When I think about you)
(I touch myself)
(When I think about you)

[DJ Allstar feat. Naz - Last Christmas]
Last Christmas, I gave you my heart
But the very next day, you gave it away
This year, to save me from tears
I'll give it to someone special

Last Christmas
I'll give it to someone special

A crowded room, friends with tired eyes
I'm hiding from you and your soul of ice
My God I thought you were someone to rely on
Me? I guess I was a shoulder to cry on

A face on a lover with a fire in his heart
A man undercover but you tore me apart
Oh now I've found a real love
You'll never fool me again

[Bermuda Loverz - My Girl]
Ladeedada
I've been around my girl
I look into her eyes
Ladadeedada
Ladadeedada
It's all about my girl
I look into her eyes
Ladadeedada

[Belle Lawrence - Bad Day]
Cause you had a bad day
You're taking one down
You sing a sad song just to turn it around
You say you don't know
You tell me don't lie
You work at a smile, and you go for a ride
You had a bad day
The camera don't lie
You're coming back down, and you really don't mind
You had a bad day
You had a bad day

[Digital Sexy - Til Death]
Help my mind
Yeah, I'm losing it
Take my life
But I'm cool with it
So hot y'all the music
So loud, I don't know what to do with it

Help my mind
Yeah, I'm losing it

Like dancin' with the devil
I could do this all night
Til death do we party, with the music I die

[Yamboo - Feelings]
Feelings, feelings
Aye-i-aye-i-aye
Come together
Have a happy Christmas tonight
Woa-woa-woa
Feelings, feelings
Show your feelings
Aye-i-aye-i-aye
Come together
Have a happy Christmas tonight
Woa-woa-woa

[DJ Tronix - Be With You]
Take my hand, be lift away
To a place beyond the stars
I close my eyes and take a break
Be forever here my star
I need you here for all my days
Be together [?]
From now on to the end of days
[?]

"
598,I Love How You Love Me,"Leader of the Pack - Classic Girl Group Doo Wop: It's My Party, My Boyfriend's Back, It's in His Kiss, And More!",Various Artists,2013-05-30,125852,0,"

[Intro]
Hey, hey, hey
And I hate how much I love you, boy
I can't stand how much I need you

[Verse 1]
And I can't stand you
Must everything you do make me wanna smile
Can I not like you for awhile? (No)
'Cause you won't let me
You upset me, boy
And then you kiss my lips
All of a sudden I forget (That I was upset)
Can't remember what you did
But I hate it...
You know exactly what to do
So that I can't stay mad at you
For too long, that's wrong
But I hate it
You know exactly how to touch
So that I don't wanna fuss and fight no more
Said I despise, yet I adore you

[Chorus]
(And I) hate how much I love you, boy
I can't stand how much I need you
And I hate how much I love you, boy
But I just can't let you go
And I hate that I love you so

[Verse 2]
You completely know the power that you have (Power that you have)
The only one makes me laugh (Makes me laugh)
Said it's not fair
How you take advantage of the fact
That I... (I)
Love you beyond the reason why (Why)
And it just ain't right, oh

[Chorus]
(And I) hate how much I love you, boy
I can't stand how much I need you
And I hate how much I love you, boy
But I, no, no, no
I hate that I love you

[Bridge]
One of these days, maybe your magic won't affect me
And your kiss won't make me weak
But no one in this world knows me the way you know me
So you'll probably always have a spell on me
Yeah
Ooh, oh, oh
Yeah yeah

[Chorus]
That's how much I love you
How much as I need you
How much I need you
How much I love you
That's how much I love you
Oh, I need you
That's how much I need you
And I hate that I love you so, no no, yeah
I can't stand how much I need you
Oh, oh, no, I just can't let you go, no

[Outro]
Oh no, yeah
I hate that I love you so, so

"
599,My Boyfriend's Back,"Leader of the Pack - Classic Girl Group Doo Wop: It's My Party, My Boyfriend's Back, It's in His Kiss, And More!",Various Artists,2013-05-30,136112,0,"
          
            Lyrics for this song have yet to be released. Please check back once the song has been released.
          
        "
600,Please Mr. Postman,Please Mr. Postman,The Marvelettes,1961,148040,65,"

[Intro]
(Wait) Oh yes, wait a minute, Mr. Postman
(Wait) Wa-a-a-ait, Mr. Postman

[Chorus]
Please Mr. Postman, look and see  (Whoa yeah)
Is there a letter in your bag for me?
(Please Mr. Po-o-ostman)
'Cause it's been a mighty long time (Whoa, yeah)
Since I heard from this boyfriend of mine

[Verse 1]
There must be some word today
From my boyfriend who's so far away
Please Mr. Postman, look and see
Is there a letter, a letter for me
I've been standing here waiting, Mr. Postman
So-o, so patiently
For just a card or just a letter saying he's returning home to me

[Chorus]
(Please Mr. Postman)
Please Mr. Postman, look and see (Oh yeah)
Is there a letter in your bag for me?
(Please, please Mr. Po-o-ostman)
'Cause it's been a mighty long time (Whoa, yeah)
Since I heard from this boyfriend of mine

[Verse 2]
So many days, you've passed me by (Wait Mr. Postman)
You saw the tears standing in my eye (Wait Mr. Postman)
You wouldn't stop to make me feel better (Wait Mr. Postman)
By leaving me a card or a letter
Please Mr. Postman, look and see (Postman, postman)
Is there a letter, oh yeah, in your bag for me (Postman, postman)
You know it's been so long (Postman, postman)
Yeah, since I heard from this boyfriend of mine (Postman, postman)

[Outro]
You better wait a minute, wait a minute
(Wait, wait a minute, Mr. Postman)
Oh, you better wait a minute
(Wait, wait a minute, Mr. Postman)
Please, please Mr. Postman.  (Wait, wait a minute, Mr. Postman)
Please check and see just one more time for me
You better wait, wait a minute  (Wait, wait a minute, Mr. Postman)
Wait a minute, wait a minute (Wait, wait a minute, Mr. Postman)
Please Mr. Postman  (Wait, wait a minute, Mr. Postman)
Deliver the letter, the sooner the better
Wait a minute, wait a minute  (Wait, wait a minute, Mr. Postman)
Wait a minute please, Mr. Postman, wait
(Wait, wait a minute, Mr. Postman)
Wait a minute, wait a minute (Wait, wait a minute, Mr. Postman)

"
601,When I'm Gone - Single Version,20th Century Masters: The Millennium Collection: Best Of Brenda Holloway,Brenda Holloway,2003-01-01,128720,16,"

What are you gonna do when I'm gone
Whose shoulder are you gonna cry on
What are you gonna do on the day
When I turn my head and just walk away
What are you gonna say to your friends
When the talk around town begins
Will you tell them how you treated me bad
Will you tell them how you made me so sad
'Cause you make some people
Think that you love me a lot
But they just don't know you
And what they see isn't what we've got
We're happy in the public eye
They think you're such a wonderful guy
But they don't know how much you've lied
And they don't know how much I've cried
You're a real Dr. Jekyll & Mr. Hyde
Oh, yeah
You make a pass at
Every girl that you see
Then when they hurt you
You come running and crying to me
I comfort you whenever you're low
And you don't have a place you can go
You put your head on my shoulder to cry
And then you turn around and tell me a lie
And I just can't take it
I've gotta make it now
What are you gonna do when I'm gone
And what are you gonna do when I'm gone
What are you gonna do when I'm gone
What are you gonna do when I'm gone

"
602,He's Sure The Boy I Love,The Phil Spector Collection,Various Artists,2010-07-27,163373,6,"

BALDWIN (spoken):
You're marrying the boy I hate

LENORA (spoken):
And you’re marrying the girl I hate

BALDWIN & LENORA (spoken):
It's so beautiful!

BALDWIN:
I've got a girl who loves me so
And happiness is all we know
We’re so happy
And soon we'll be wed
Soon we'll be wed

LENORA:
I've got a boy, I love him so
I'm never gonna let him go
Cause he loves me-

BALDWIN (spoken):
Really? Because I've seen you two-

LENORA:
He loves me!
That's what he said

BALDWIN & LENORA:
I can see it so clearly
It's all in my hеad

BALDWIN:
And by and by, we’ll settle down
In somе un-ethnic part of town
I’ll make money
But you'll make the bread
Get it? Bread!

ALLISON (spoken):
That’s genuinely funny!

LENORA:
We'll live inside a tin-roofed shack
With 15 chimpanzees outback
And an ant farm
Under the bed

CRY-BABY(spoken):
That doesn't sound crazy at all!

BALDWIN & LENORA:
I can see it so clearly
It's all in my head

LENORA:
He’ll tattoo my name on his tricep

BALDWIN:
I'll wrap her in red, white, and blue

CRY-BABY & ALLISON:
Yes every detail of the lie you've imagined
Is finally gonna come true

BALDWIN:
I can see it so clearly

LENORA:
Clearly, clearly, clearly, clearly

BALDWIN:
I can see it so clearly

LENORA:
La, La, La, La, La, La, La, La

[Interlude]

ALLISON & FEMALE ENSEMBLE (spoken):
I find you extremely physically attractive

CRY-BABY & MALE ENSEMBLE (spoken):
Your theories on space zombies make sense to me

BALDWIN & :LENORA
It's all in my head

ALL:
Everything's going to be perfect
Nothing will ever go wrong
We'll spend eternity living in harmony
Singing a beautiful song

CRY-BABY & ALLISON:
I must go now my sweet one and only
And prepare to begin life anew
Soon every detail of the lie you've imagined
Is finally gonna come true!

LENORA:
For love is pure

BALDWIN:
And love is clear

LENORA:
And love is all that's left up here!

BALDWIN & LENORA:
And they snicker, that romance is dead!

BALDWIN:
I can see it so clearly

LENORA:
I can see it so clearly

BALDWIN & LENORA
Can't you see it so clearly?
Sure I can!
It's all in my head!

"
603,He's A Rebel,The Phil Spector Collection,Various Artists,2010-07-27,150800,7,"

He steps on the floor without making a sound
Then he starts feeling the beat
You would think the floor was greased
By the way he's moving his feet

He's a champion
He's the best
Impossible to tame
People say that he's obsessed
Listen to the sound of his name

They call him
Flash! Flash! Flash! Flash!
Flashbeagle!
When he goes around
The whole room starts to reel

You know he's
Flash! Flash! Flash! Flash!
Flashbeagle!
When he jumps up high
He glides like a wild eagle

Lightning flashes when he leaps up
He's got everybody shouting for more
Thunder crashes when he hits the ground
He's burnin' up the dancin' floor

He's a champion
He's the best
Impossible to tame
People say that he's obsessed
Listen to the sound of his name

They call him
Flash! Flash! Flash! Flash!
Flashbeagle!
When he goes around
The whole room starts to reel

You know he's
Flash! Flash! Flash! Flash!
Flashbeagle!
When he jumps up high
He glides like a wild eagle

[Instrumental break]

From the fur on his feet to the tip of his nose
He's got rhythm pumping all through his veins
Oh, he spins like a top that'll never stop
With the power of a hurricane

He's a champion
He's the best
Impossible to tame
People say that he's obsessed
Listen to the sound of his name

They call him
Flash! Flash! Flash! Flash!
Flashbeagle!
When he goes around
The whole room starts to reel

You know he's
Flash! Flash! Flash! Flash!
Flashbeagle!
When he jumps up high
He glides like a wild eagle

"
604,Then He Kissed Me,The Phil Spector Collection,Various Artists,2010-07-27,157733,12,"

I was strolling home one morning
And the sun was mighty friendly
Her solar lips tenderly kissed my left cheek
As the breath of breeze gently caressed me
Suddenly a younger teen of twelve or so
Face swelled with hope rode intimately adjacently
On his bike, he fought timidity blatantly as our eyes caught
Then I defined the cause as to why his ride was paused
He quickly inquired, ""have you seen a twenty on the sidewalk?""
At first I'd thought ""I've seen no bill"" but then I figured
""what the hell, he'd never write me in his will
But write me off as swell, well, I'm sure he will!""
I said ""Chill, friend, buddy, chum, you're still in plenty luck
I handed him the Jackson headed twenty bucks
I complimentarily fished out of my shorts
He cocked his head to me and sure revealed the gleam of his now confident teeth so pure!
He seemed relieved to say the least that Id returned
The green then expressively he returned the glee the
He'd returned the way he came to me
I continued onward my homebound path
Feeling grand that I'd handed the lad the cash
I had nearly arrived when excitedly I had spied, surprised
The twenty that he had tried to find, I let it slide into my wallet
And I thought regardless of if Id found it, I'd have found
That it always pays to be kind

"
605,He's so Fine,Get Gone Road Trips: Do the Locomotion - Doo Wop Sing a Long Songs,Various Artists,2013-05-23,115945,0,"

[Princeton]
Say, Kate, can I ask you a question?

[Kate]
Sure

[Princeton]
Well, you know Trekkie Monster upstairs?

[Kate]
Uh huh

[Princeton]
Well, he's Trekkie Monster, and you're Kate Monster

[Kate]
Right

[Princeton]
You're both Monsters

[Kate]
Yeah

[Princeton]
Are you two related?

[Kate]
What? Princeton! I'm surprised at you! I find that racist

[Princeton]
Oh, well, I'm sorry, I was just asking

[Kate]
Well, it's a touchy subject
No, not all monsters are related
What are you trying say, huh?
That we all look the same to you?
Huh, huh, huh?

[Princeton]
No, no, no, oh, not at all
I'm sorry, I guess that was a little racist

[Kate]
I should say so
You should be much more careful
When you're talking about the sensitive subject of race

[Princeton]
Well, look who's talking!

[Kate]
What do you mean?

[Princeton]
What about that special Monster school you told me about?

[Kate]
What about it?

[Princeton]
Well could someone like me go there?

[Kate]
No, we don't want people like you

[Princeton]
Ha ha ha ha ha, you see?
You're a little bit racist

[Kate]
Well, you're a little bit too

[Princeton]
I guess we're both a little bit racist

[Kate]
Admitting it is not an easy thing to do

[Princeton]
But I guess it's true

[Kate]
Between me and you

[Both]
I think everyone's a little bit racist sometimes
Doesn't mean we go around committing hate crimes
Look around and you will find
No one's really color blind
Maybe it's a fact we all should face
Everyone makes judgments based on race

[Princeton]
No, not big judgments, like who to hire
Or who to buy a newspaper from

[Kate]
No

[Princeton]
No, just little judgments like thinking that Mexican
Busboys should learn to speak goddamn English!

[Kate]
Right!

[Both]
Everyone's a little bit racist today
So, everyone's a little bit racist, okay
Ethnic jokes might be uncouth
But you laugh because they're based on truth
Don't take them as personal attacks
Everyone enjoys them, so relax

[Princeton]
All right, stop me if you've heard this one

[Kate]
Okay!

[Princeton]
Alright there's a plane going down
And there's only one parachute
And there's a rabbi, a priest

[Kate]
And a black guy!

[Gary]
Whatchoo talkin' 'bout Kate?

[Kate]
Uh....

[Gary]
You were telling a black joke

[Princeton]
Well, sure, Gary, but lots of people tell black jokes

[Gary]
I don't!

[Princeton]
Well, of course you don't—you're black
But I bet you tell Polack jokes, right?

[Gary]
Well, sure I do, those stupid Polacks, ha ha ha

[Princeton]
Now, don't you think that's a little racist?

[Gary]
Well damn, I guess you're right

[Kate]
You're a little bit racist

[Gary]
Well, you're a little bit too

[Princeton]
We're all a little bit racist!

[Gary]
I think that I would have to agree with you

[Kate & Princeton]
We're glad you do

[Gary]
It's sad but true
Everyone's a little bit racist, all right

[Kate]
All right

[Princeton]
All right

[Gary]
All right
Bigotry has never been
Exclusively white

[All]
If we all could just admit
That we are racist a little bit
Even though we all know that it's wrong
Maybe it would help us get along

[Princeton]
Oh, Christ, do I feel good?

[Gary]
Now there was a fine upstanding black man

[Princeton]
Who?

[Gary]
Jesus Christ

[Kate]
But, Gary, Jesus was white

[Gary]
No, Jesus was black

[Kate]
No, Jesus was white

[Gary]
No, I'm pretty sure Jesus was black

[Princeton]
Guys, guys, Jesus was Jewish

[All]
*laughter*

[Brian]
Hey guys, what are you laughing about?

[Gary]
Racism

[Brian]
Cool

[Christmas Eve]
Brian, come back here!
You take out lecycuraburs!

[Princeton]
What's that mean?

[Brian]
Um, recyclables

[Kate, Princeton and Gary]
*laughter*

[Brian]
Hey, don't laugh at her
How many languages do you speak?

[Kate]
Oh, come off it, Brian
Everyone's a little bit racist

[Brian]
I'm not!

[Princeton]
Oh no?

[Brian]
Nope
How many Oriental wives
Have you got?

[Christmas Eve]
What? Brian!

[Princeton]
Brian, buddy, where you been?
The term is Asian-American

[Christmas Eve]
I know you are no intending to be
But calling me Oriental—offensive to me!

[Brian]
I'm sorry, honey, I love you

[Christmas Eve]
And I love you

[Brian]
But you're racist, too

[Christmas Eve]
Yeah, I know

The Jews have all the money
And the whites have all the power
And I'm always in taxi cab
With driver who no shower

[Kate]
Me too

[Princeton and possibly Brian]
Me too

[Gary]
I can't even get a taxi!

[All]
Everyone's a little bit racist, it's true
But everyone is just about as racist as you
If we all could just admit that we are racist a little bit
And everyone stopped being so PC
Maybe we could live in harmony

[Christmas Eve]
Evlyone's a ritter bit lacist

"
606,La Bamba,Dancing in the Streets: Summer Block Party Jams!,Various Artists,2013-05-23,129999,0,"

[Pharrell]
I may not always love you

[Emeli Sande]
But long as there are stars above you

[Elton John]
You never need to doubt it

[Lorde]
I'll make you so sure about it

[Chris Martin]
God only knows what I'd be without you

[Brian Wilson]
If you should ever leave me

[Florence Welch]
Though life would still go on believe me

[Kylie Minogue]
The world could show nothing to me

[Stevie Wonder]
So what good would living do me

[Eliza Carthy]
God only knows what I'd be without you

[Jake Bugg]
La, la, la, la, la, la

[One Direction]
God only knows what I'd be without you

[Jaz Dhami]
God only knows what I'd be without you

[Paloma Faith]
God only knows what I'd be without you

[Chrissie Hynde]
God only knows

[Jamie Cullum]
God only knows what I'd be without you

[Baaba Maal]
God only knows

[Danielle de Niese]
God only knows what I'd be without you

[Dave Grohl]
God only knows

[Sam Smith]
God only knows what I'd be without you

[Brian Wilson]
God only knows what I'd be without you

"
607,Devil Or Angel,Golden Hits forever V5,Various Artists,2009-02-15,139773,0,"

[Verse 1]
Denzel said it first
Never seen a moving truck followed by a hearse
Never seen heaven, only hell on this Earth
My pain is so deep, on swell finna burst
I hit the block, ready to rock on anger
Override danger
Deal with devils, saw angels
I’m on edge, whole hood is incarcerated
Cataloged by the loss so I’m staying faded
Unbearable, being in the physical
I need a miracle, ain’t even spiritual
Looting and violence, they say that I’m violent
I’m on survival mode, I’m so defiant
My health dwindling, got chronic stress
High blood pressure, accelerated death
Accelerated aging, accelerated debt
All of my people fading, ain’t nobody left

[Bridge]
I don’t wanna suffer, I wanna prosper
I want mine now, I want options
I wanna live long (but I doubt it)
I wanna live long (yeah I doubt it)
I don’t want sorrow, I wanna thrive
I want mine now, on the rhyme
I wanna live long (but I doubt it)
I wanna live long

[Verse 2]
In the hood, it’s like a melting pot
Not caring if hell is hot
You can get wet up under umbrellas from a felon shot
I don’t see the man with every dream taking lessons from a fiend
And the business ran by greed
Where employees probably bleed when they cracking out
Listen and see if you point the problem out
Being there is walking, smiling, buying whole islands now
Brothers I grew up with, hearts stopping, they dying now
I ain’t gonna sit and deny, I’m watching my diet now
I’m pissed they let police pull a pistol, pop us, then buy em out
But sip expensive name brand liquors and spending large amounts
I ain’t had no trust funds
Our parents don’t even trust us
From stealing out they purses and wallets before the bus come
Whites call us thugs
We live and thuggin’ for fun now
Learn to be so high
We feel depressed when we come down
Where we made it from where we used to be is like from the wake to the eulogy
This feeling I deal with is nothing new to me

[Bridge]
I don’t wanna suffer, I wanna prosper
I want mine now, I want options
I wanna live long (but I doubt it)
I wanna live long (yeah I doubt it)
I don’t want sorrow, I wanna thrive
I want mine now, on the rhyme
I wanna live long (but I doubt it)
I wanna live long (yeah I doubt it)

"
608,Goin' Out Of My Head,Golden Hits forever V5,Various Artists,2009-02-15,147973,0,"

[AL ""T"" MCLARAN]
Whores in this house
There's some whores in this house
There's some whores in this house
There's some whores in this house (Hol' up)

[POPPY TELEMGAINOR/ANNA KENDRICK]
I said certified freak, seven days a week
Wet-ass pussy, make that pullout game weak

[BRANCH STUFFPUFF/JUSTIN TIMBERLAKE]
(WOO!)

[ESSENCE GREY/MARY J. BLIGE]
(Ah)

[KELLY DEMEANOR/LAURA BELL BUNDY]
Yeah, yeah, yeah, yeah
Yeah, you fuckin' with some wet-ass pussy
Bring a bucket and a mop for this wet-ass pussy
Give me everything you got for this wet-ass pussy

[BRANCH STUFFPUFF/JUSTIN TIMBERLAKE]
Beat it up, nigga, catch a charge
Extra largе and extra hard

[SUKI TANZY/HEATHER MASTERS]
Put this pussy right in your face
Swipe your nosе like a credit card

[BRANCH STUFFPUFF/JUSTIN TIMBERLAKE]
Hop on top, I wanna ride

[POPPY TELEMGAINOR/ANNA KENDRICK]
I do a kegel while it's inside
Spit in my mouth, look in my eyes

[MADISON CHAEYOUNG/CAMILA CABELLO]
This pussy is wet, come take a dive
Tie me up like I'm surprised
Let's roleplay, I'll wear a disguise
I want you to park that big Mack truck right in this little garage
[POPPY TELEMGAINOR AND BRANCH STUFFPUFF/ANNA KENDRICK AND JUSTIN TIMBERLAKE]
Make it cream
Make me scream
Out in public, make a scene
I don't cook, I don't clean
But let me tell you how I got this ring (Ayy, ayy)

[CREEK EMMAPUFF/MEGAN THEE STALLION]
Gobble me, swallow me, drip down the side of me (Yeah)
Quick, jump out 'fore you let it get inside of me (Yeah)
I tell him where to put it, never tell him where I'm 'bout to be (Huh)
I'll run down on him 'fore I have a nigga runnin' me (Pow, pow, pow)
Talk your shit, bite your lip (Yeah)
Ask for a car while you ride that dick (While you ride that dick)
You really ain't never gotta fuck him for a thang (Yeah)
He already made his mind up 'fore he came (Ayy, ah)
Now get your boots and your coat for this wet-ass pussy (Ah, ah, ah)
He bought a phone just for pictures of this wet-ass pussy (Click, click, click)
Paid my tuition just to kiss me on this wet-ass pussy (Mwah, mwah, mwah)
Now make it rain if you wanna see some wet-ass pussy (Yeah, yeah)

[RIFF YOUNG/JUSTIN BRINER]
Look, I need a hard hitter, need a deep stroker
Need a Henny drinker, need a weed smoker
Not a garter snake, I need a king cobra
With a hook in it, hope it lean over

[SONG TELEMGAINOR/AJ MICHALKA]
SHe got some money, then that's whewe I'm headed
Pussy A1 just wike his cwedit
He got a beawd, well, I'm twyna wet it
I let him taste it, now he diabetic
I don't wanna spit, I wanna guwp
I wanna gag, I wanna choke
I want you to touch that wiw' dangwy thing that swing in the back of my dwoat
My head game is fiwe, Punani Dasani
It's goin' in dwy and it's comin' out soggy
I ride on dat ding like the cops is behind me (Yeah, ah)
I spit on his mic and now he tryna sign me, woo

[BARB GRANGE/EMMA WATSON]
Your honor, I'm a freak bitch, handcuffs, leashes
Switch my wig, make he' feel like she cheatin'
Put he' on he' knees, give he' somethin' to believe in
Never lost a fight, but I'm lookin' for a beatin' (Ah)
In the food chain, I'm the one that eat ya
If I ate he' ass, I'm a bottom-feeder
Big D stand for big demeanor
I could make ya bust before I ever meet ya
If it don't hang, then she can't bang
You can't hurt my feelings, but I like pain
If I fuck he' and ask ""Whose is it?""
When I ride the clitoris, she gon' spell my name, ah

[BADDISON CHAEYOUNG/ROSALIA]
Yeah, yeah, yeah
Yeah, you fuckin' with some wet-ass pussy
Bring a bucket and a mop for this wet-ass pussy
Give me everything you got for this wet-ass pussy

[SUKI TANZY AND POPPY TELEMGAINOR/HEATHER MASTERS AND ANNA KENDRICK (STICK HARRASSMENTIONATIONAL/DAVID MATRANGA)]
Now from the top, make it drop, that's some wet-ass pussy
Now get a bucket and a mop, that's some wet-ass pussy
I'm talkin' wap, wap, wap, that's some wet-ass pussy
Macaroni in a pot, that's some wet-ass pussy (Tch)

"
